"Index","UID1","Ques1","Ans1","UID2","Ques2","Ans2"
"632","153","Which sports club is association football player a component of ?","association football club","1988","Which war has its location as Russian Empire ?","Russian Civil War"
"633","203","Which surface is Antarctica a component of ?","Earth's surface","2179","Which fair is located at London ?","Notting Hill Carnival"
"634","250","What is a component of Empire ?","Empire, season 2","2461","Which scientific method has its location as RV Polarstern ?","EisenEx"
"635","384","What is vacuole a part of ?","endomembrane system","2481","Where can Crimean War be found ?","Balkans"
"636","401","What is association football player a component of ?","association football club","2630","Which dependent territory has its location as Brazil ?","Dutch Brazil"
"637","442","What is Denali a component of ?","Alaska Range","2649","Which scientific method has its location as RV Polarstern ?","EisenEx"
"638","673","What is film director a part of ?","film crew","2729","Where is Salinibacter ruber DSM 13855 located ?","pond"
"639","687","Which city is Berlin a component of ?","agglomeration of Berlin","3218","What is situated at Czech Republic ?","2002 European floods"
"640","835","What is television director a portion of ?","television crew","3267","Where can Rotterdam Centraal railway station be found ?","Rotterdam"
"641","1160","What is American football player a portion of ?","American football team","3274","What is situated at Hasselt ?","Battle of Hasselt"
"642","1483","What is Officer of the Legion of Honour a component of ?","Legion of Honour","3335","Which works of art are situated at France ?",""
"643","1758","What is intracellular a part of ?","unencapsulated part of cell","3356","What is located at Canada ?","Air Canada enRoute Film Festival"
"644","1839","What is Member of the Tamil Nadu Legislative Assembly a part of ?","Tamil Nadu Legislative Assembly","3885","Where is Battle of San Marcial located ?","Irun"
"645","1871","What are a component of Harvard University ?","President of Harvard University","3950","Where is 24th G8 summit situated ?","International Convention Centre, Birmingham"
"646","1974","What is Methyl-coenzyme M reductase, beta subunit, C-terminal a portion of ?","Methyl-coenzyme M reductase, beta subunit","4091","Where is Winter War located ?","Finland"
"647","2074","What is mayor a portion of ?","municipality","4265","What is situated at Moscow ?","2003 Red Square bombing"
"648","2458","What is association football player a component of ?","association football club","4308","Where is 2014 Winter Olympics located ?","Sochi"
"649","2615","What is mayor a component of ?","municipality","4485","Which work of art has its location as Brown University ?","Three Piece Reclining Figure No. 2: Bridge Prop"
"650","3090","What is Hogan Group a part of ?","Bass Strait Islands","4543","What is located at RV Polarstern ?","EisenEx"
"651","3142","Which occupation is a portion of Social Democratic Party of Austria ?","chairman of the Social Democratic Party","4555","Where can 2010 Winter Olympics be found ?","BC Place"
"652","3247","What is 3D Center of Art and Photography a portion of ?","private sector","4680","Which administrative territory is the place where Mexican–American War is located ?","Mexico"
"653","3251","What is association football player a component of ?","association football club","4898","Which scientific method is situated at RV Polarstern ?","EisenEx"
"654","3476","Which sports club is association football player a part of ?","association football club","4942","Which armed conflict is located at France ?","Hundred Years' War"
"655","3546","What is Monte Binga a part of ?","Chimanimani National Park","5116","Where is 1960 Summer Olympics situated ?","Stadio Olimpico"
"656","3602","What is Member of the Chamber of Deputies of Mexico a portion of ?","Chamber of Deputies","5523","Which organization has its location as Newport Beach ?","Russo and Steele"
"657","3680","What is Battle of Jutland a portion of ?","World War I","5618","Which city is the place where Bunte Republik Neustadt is located ?","Dresden"
"658","3978","What is a part of endoplasmic reticulum ?","ER ubiquitin ligase complex","5789","What is situated at Białystok ?","World Esperanto Congress 2009"
"659","4025","What is 2015 Grand Prix Criquielion a portion of ?","2015 Lotto Wallonia Cup","5909","What is situated at Germany ?","2016 European floods"
"660","4081","Which research institute is a portion of Tufts University ?","Global Development and Environment Institute","5972","Which election has its location as Czech Republic ?","election to Chamber of Deputies of the Czech parliament"
"661","4127","What is job training a component of ?","higher education institution","349","Who has Marc Pajot as their sibling ?","Yves Pajot"
"662","4208","Which class is Knight of the Legion of Honour a component of ?","Legion of Honour","585","Which person had Patrik Wozniacki as brother ?","Caroline Wozniacki"
"663","4232","Which sports club is association football player a part of ?","association football club","779","Which person has Cornelius Varley as their brother ?","William Fleetwood Varley"
"664","4249","What is Old Egyptian a portion of ?","Egyptian","841","Who is the brother of Matsumoto Kio ?","Matsumoto Kōshirō X"
"665","84","Which award was received by Johnson Beharry ?","Victoria Cross","1247","Who is Constantine VIII a sibling of ?","Basil II"
"666","182","Which award was Martin Boyken awarded with ?","Officer's Cross of the Order of Merit of the Federal Republic of Germany","1278","Who is the brother of Frideborg Winblad ?","John Edward Winblad"
"667","224","What was won by Xerardo Fernández Albor ?","Order of Isabella the Catholic","1498","Who is Mike Myers a sibling of ?","Paul Myers"
"668","231","What was received by Stirling Moss ?","Officer of the Order of the British Empire","1880","Who has Thomas Heiniger as their brother ?","Christoph Heiniger"
"669","420","Which award was received by Charles Louis Simon Caffort ?","Knight of the Legion of Honour","2195","Who is a sibling of Reiner Preuß ?","Erich Preuß"
"670","603","Which award was received by Nina Revoyr ?","Lambda Literary Award","2855","Who is John Seymour, 4th Duke of Somerset a sibling of ?","Henry Seymour, Lord Beauchamp"
"671","681","What was received by Lilly Wachowski ?","Saturn Award for Best Director","2928","Who is a sibling of Félix Voisin ?","Auguste Félix Voisin"
"672","737","What was awarded to La Bassée ?","Croix de guerre 1914–1918","3411","Who is a sibling of Mika Kaurismäki ?","Aki Kaurismäki"
"673","844","What was received by Tom Devine ?","Officer of the Order of the British Empire","3783","Which person has Sosthenes Behn as their brother ?","Hernan Behn"
"674","854","What was received by Johannes Storck ?","Pro Ecclesia et Pontifice","3803","Who is the brother of Vladimir Lenin ?","Aleksandr Ulyanov"
"675","869","Which award was received by Henri Platelle ?","Knight of the Legion of Honour","4003","Which person is the brother of Luciën Sloof ?","Joël Sloof"
"676","949","What was received by Henri Kirpach ?","Grand Officer of the Order of the Oak Crown","4298","Which person has Robert I, Duke of Bar as their brother ?","Edward II"
"677","980","What was received by Pavel Lebedev-Polianskii ?","Order of Lenin","4523","Which person is the brother of Louis-Marie de Blignières ?","Bruno de Blignières"
"678","1145","Which military decoration was Michael J. Connor awarded with ?","Legionnaire of Legion of Merit","4535","Who has Francesc Homs Molist as their brother ?","Mercè Homs i Molist"
"679","1262","What was awarded to Ursula Ragwitz ?","Banner of Labor","4687","Which person is the brother of Leopold Lippens ?","Maurice Lippens"
"680","1290","Which award was Christoph Anton von Wolff awarded with ?","Friedrich Order","4807","Which person had Boleslaus I, Duke of Bohemia as brother ?","Saint Wenceslaus I, Duke of Bohemia"
"681","1354","What was received by Francisco Franco Salgado-Araujo ?","Order of Isabella the Catholic","4994","Which person has John Coleridge, 1st Baron Coleridge as their brother ?","Henry James Coleridge"
"682","1481","Which award was Pierre Brun awarded with ?","Officer of the Legion of Honour","5019","Who has Catherine of Pomerania, Duchess of Brunswick-Lüneburg as their sibling ?","Bogislaw X, Duke of Pomerania"
"683","1506","What was received by Johannes Mährlen ?","Friedrich Order","5979","Which person is the brother of Alexander Pushkin ?","Lev Sergeyevich Pushkin"
"684","1528","Which award was received by Milada Horáková ?","Order of Tomáš Garrigue Masaryk","6353","Which person is the brother of Abraham ?","Nahor"
"685","1696","What was won by Rudolf Ising ?","Academy Award for Best Animated Short Film","6694","Which person is the brother of Oleksandr Bondarenko ?","Roman Bondarenko"
"686","1806","Which award was Amand Brault awarded with ?","Croix de guerre 1914–1918","6752","Who is Paul Aeby a sibling of ?","Georges Aeby"
"687","1825","Which award was received by Jerald D. Slack ?","Legion of Merit","6804","Who has Roberto Rossellini as their brother ?","Renzo Rossellini"
"688","1977","What was won by Thom Hoffman ?","Zilveren Televizier-Ster (male actor)","7021","Who is a sibling of Michel Brulé ?","Jean-Pierre Brulé"
"689","2201","What was awarded to Helena Vondráčková ?","Meritorious Artist","41","Which geographic location is Leipzig located in ?","Eurasia"
"690","2367","What was awarded to Military Academy of the General Staff of the Armed Forces of Russia ?","Order of Suvorov, 1st class","202","Which geographic location is Switzerland a part of ?","Europe"
"691","2512","Which award was received by Anna Brodersen ?","Officer's Cross of the Order of Merit of the Federal Republic of Germany","439","Which geographic location is Ireland located in ?","Europe"
"692","2664","Which award was received by Moscow ?","Hero City","984","Which geographic location is Brazil located in ?","South America"
"693","2740","Which civil decoration was María Dolores de Cospedal awarded with ?","Grand Cross of the Order of Isabella the Catholic","1015","Which geographic location is England situated in ?","Europe"
"694","2940","Which award was Carlos Víctor Aramayo awarded with ?","Maria Moors Cabot Prizes","1098","Which geographic location is Bikku Bitti located in ?","Africa"
"695","2991","What was received by Pierre Arnold ?","Knight of the Legion of Honour","1178","Which geographic location is River Thames situated in ?","Europe"
"696","2996","What was awarded to Subodh Ghosh ?","Filmfare Awards","1399","Where is Los Angeles situated ?","North America"
"697","3135","Which chivalric order was Trina Gulliver awarded with ?","Member of the Order of the British Empire","1943","Where is Yemen situated ?","Asia"
"698","3374","Which award was received by Paris ?","Croix de guerre 1914–1918","2119","Which geographic location is Chemnitz situated in ?","Eurasia"
"699","3378","What was received by Varilhes ?","Croix de guerre 1939–1945","2245","Which geographic location is Canada situated in ?","North America"
"700","3398","What was won by Hatey Bazarey ?","National Film Award for Best Feature Film","2408","Which geographic location is Germany a part of ?","Europe"
"701","3413","Which class was Aki Kaurismäki awarded with ?","Legion of Honour","2443","Which geographic location is Romania situated in ?","Europe"
"702","3478","Which type of distinction was Alberto Fortis awarded with ?","Fellow of the Royal Society","2584","Where is United Kingdom situated ?","Europe"
"703","3645","Which chivalric order was received by Henry Brackenbury ?","Knight Grand Cross of the Order of the Bath","3187","Which geographic location is Germany located in ?","Europe"
"704","141","Which nucleic acid sequence encodes Hug1p YML058W-A ?","HUG1","4464","Where is Moscow located ?","Europe"
"705","187","What encodes Protein SEC13 homolog ?","SEC13","4930","Which geographic location is India situated in ?","Asia"
"706","333","What encodes DNA gyrase subunit A    ECUMN_2568 ?","DNA gyrase subunit A ECUMN_2568","5147","Which geographic location is New Delhi a part of ?","Asia"
"707","459","What encodes Complement C1q tumor necrosis factor-related protein 3 ?","C1QTNF3","5466","Which geographic location is Luxembourg situated in ?","Europe"
"708","503","Which gene encodes pyruvate kinase    PP_4301 ?","pyruvate kinase PP_4301","5471","Where is Rhodesia situated ?","Africa"
"709","525","Which nucleic acid sequence encodes Serine/threonine-protein kinase/endoribonuclease IRE2 ?","ERN2","5507","Which geographic location is Syria situated in ?","Asia"
"710","551","What encodes CDK5 regulatory subunit-associated protein 2 ?","Cdk5rap2","5800","Which geographic location is Lyon located in ?","Europe"
"711","641","Which nucleic acid sequence encodes copper-transporting P-type ATPase    SM_b21578 ?","copper-transporting P-type ATPase SM_b21578","5961","Where is Germany situated ?","Europe"
"712","645","Which gene encodes 2-isopropylmalate synthase    LA_2202 ?","2-isopropylmalate synthase LA_2202","6095","Which geographic location is Norway located in ?","Europe"
"713","660","What is the gene that encodes Coiled-coil and C2 domain-containing protein 2A ?","Cc2d2a","6347","Which geographic location is Paris a part of ?","Europe"
"714","766","What is the gene that encodes Centrosomal protein of 70 kDa ?","Cep70","6525","Where is Germany located ?","Europe"
"715","798","What is the gene that encodes orotidine 5'-phosphate decarboxylase    ECUMN_1584 ?","orotidine-5'-phosphate decarboxylase ECUMN_1584","6588","Where is Senegal located ?","Africa"
"716","814","Which nucleic acid sequence encodes bifunctional ornithine acetyltransferase/N-acetylglutamate synthase    SMU_664 ?","bifunctional ornithine acetyltransferase/N-acetylglutamate synthase SMU_664","6647","Where is India located ?","Asia"
"717","856","Which nucleic acid sequence encodes malate dehydrogenase    AHA_1243 ?","malate dehydrogenase AHA_1243","7071","Which geographic location is Rome located in ?","Europe"
"718","997","What encodes peptidyl-dipeptidase A protein    SMc04403 ?","peptidyl-dipeptidase A protein SMc04403","7155","Which geographic location is Mexico located in ?","North America"
"719","1006","What encodes 30S ribosomal protein S11    MSC_0722 ?","30S ribosomal protein S11 MSC_0722","7276","Which geographic location is Paris a part of ?","Europe"
"720","1021","What encodes Zinc finger protein 471 ?","ZNF471","7281","Where is United Kingdom situated ?","Europe"
"721","1053","What is the gene that is encoded by PEG3 ?","Paternally expressed 3","7445","Which geographic location is Brazil a part of ?","South America"
"722","1162","Which gene encodes Serine/threonine-protein kinase PAK 1 ?","PAK1","8369","Which geographic location is South Korea a part of ?","Asia"
"723","1228","Which nucleic acid sequence encodes 1-acyl-SN-glycerol-3-phosphate acyltransferase    NGO0611 ?","1-acyl-SN-glycerol-3-phosphate acyltransferase NGO0611","8691","Where is Majorca situated ?","Europe"
"724","1256","Which nucleic acid sequence encodes transcription elongation factor GreB    NGO0262 ?","transcription elongation factor GreB NGO0262","8700","Where is Lithuania situated ?","Europe"
"725","1270","Which nucleic acid sequence encodes major facilitator superfamily transporter    PA4900 ?","major facilitator superfamily transporter PA4900","8767","Which geographic location is Brazil a part of ?","South America"
"726","1372","What encodes Rhomboid-related protein 1 ?","RHBDL1","222","Who lives in Georgia ?","James Van Ness"
"727","1522","What encodes lipopolysaccharide core heptose(I) kinase RfaP    O3K_00690 ?","lipopolysaccharide core heptose(I) kinase RfaP O3K_00690","620","What was the place of residence of Cathy Muñoz ?","Juneau"
"728","1617","Which gene encodes hypothetical protein YBR220C ?","YBR220C","904","Where did Kelly Townsend live ?","Mesa"
"729","1634","Which gene encodes N-acetylmannosamine-6-phosphate 2-epimerase    spr1529 ?","N-acetylmannosamine-6-phosphate 2-epimerase spr1529","2409","Which administrative territory was the place of residence of John Williams ?","Cardiff"
"730","1757","Which gene encodes ATP-dependent DNA helicase RecQ    PA3344 ?","ATP-dependent DNA helicase RecQ PA3344","2715","Which administrative territory was the place of residence of Josephine Leavell Allensworth ?","Los Angeles"
"731","1902","Which nucleic acid sequence encodes proton-translocating NADH-quinone oxidoreductase subunit M    Caur_2908 ?","proton-translocating NADH-quinone oxidoreductase subunit M Caur_2908","3007","Where did Maximilian Mittelstädt live ?","Berlin"
"732","2022","What encodes anthranilate phosphoribosyltransferase    Rru_A1896 ?","anthranilate phosphoribosyltransferase Rru_A1896","3741","Which person dwells at Finland ?","Xiao Zhong"
"733","2191","Which nucleic acid sequence encodes serine/threonine protein kinase    Rru_A2187 ?","serine/threonine protein kinase Rru_A2187","4097","Where did Jeff King reside ?","Denali National Park and Preserve"
"734","2219","Which nucleic acid sequence encodes hexose transporter HXT3 YDR345C ?","HXT3","4225","Where did Cobi Blécourt-Maas reside ?","Landgraaf"
"735","2251","Which nucleic acid sequence encodes Chromatin accessibility complex protein 1 ?","CHRAC1","4462","Who lives in Kazakhstan ?","François-Olivier Seys"
"736","2433","Which gene encodes succinylglutamate desuccinylase    Psyr_3559 ?","succinylglutamate desuccinylase Psyr_3559","4776","Where did Jean-Julien Rojer live ?","Curaçao"
"737","2501","What is the gene that encodes DNA polymerase II    ECUMN_0061 ?","DNA polymerase II ECUMN_0061","5289","Who lives in Finland ?","Xiao Zhong"
"738","2507","Which nucleic acid sequence encodes glutamate synthase    SMU_366 ?","glutamate synthase SMU_366","7056","Which administrative territory was Andrea Dallavalle a resident of ?","Gossolengo"
"739","2770","What encodes Thromboxane A2 receptor ?","Tbxa2r","7251","What was the place of residence of Amadeu Aragay i Davi ?","Sabadell"
"740","2961","Which nucleic acid sequence encodes RNA polymerase ECF-type sigma factor    BT_4347 ?","RNA polymerase ECF-type sigma factor BT_4347","7297","Where did Hippolyte Masclet reside ?","Nice"
"741","2982","What is the gene that encodes WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1 ?","Wfikkn1","8043","Which person has residence at Tuvalu ?","Akelei Lima'alofa"
"742","2998","What is the gene that encodes DNA-binding transcription factor AFT1 YGL071W ?","AFT1","8072","What was the place of residence of Flávio Saretta ?","Americana"
"743","3059","What is the gene that encodes dithiol glutaredoxin GRX2 YDR513W ?","GRX2","8398","Which house was the place of residence of Federico Maria Giovanelli ?","Villa Giovannelli Colonna"
"744","3070","Which nucleic acid sequence encodes thymidine kinase    SMc02736 ?","thymidine kinase SMc02736","8587","Where did Charles de Gaulle live ?","Élysée Palace"
"745","3083","Which nucleic acid sequence encodes formyltetrahydrofolate deformylase    CT1825 ?","formyltetrahydrofolate deformylase CT1825","283","Which person has field of work as writer ?","Martin Andersen Nexø"
"746","3136","Which nucleic acid sequence encodes PHD and RING finger domain-containing protein 1 ?","PHRF1","693","Which person works in the domain of writer ?","Martin Andersen Nexø"
"747","3229","What is the gene that encodes 60S ribosomal protein L34 ?","RPL34","1036","Which person works in the domain of Belarus ?","Virginie Symaniec"
"748","3340","Which gene encodes TetR family transcriptional regulator    VCA0767 ?","TetR family transcriptional regulator VCA0767","1149","Which person has his/her area as aircraft ?","Martti Vainio"
"749","3458","What is the gene that encodes Sphingosine kinase 2 ?","SPHK2","1408","Which person has specialisation in association football player ?","Akaki Devadze"
"750","3467","What encodes D(2) dopamine receptor ?","DRD2","2845","Which person has specialisation in association football player ?","Akaki Devadze"
"751","3629","What encodes Carnitine O-palmitoyltransferase 1, liver isoform ?","Cpt1a","2972","Which discipline does Art Deco belong to ?","applied arts"
"752","3768","Which nucleic acid sequence encodes Ubiquitin-associated protein 2-like ?","Ubap2l","3094","Which person works in the domain of association football player ?","Akaki Devadze"
"753","3786","Which gene encodes transcriptional regulator    LA_1738 ?","transcriptional regulator LA_1738","3345","Who works in the domain of basketball player ?","Cincy Powell"
"754","67","Where did Frank Schildt work ?","Bremen","3745","Which discipline does Thomas Urban belong to ?","Germany–Poland relations"
"755","183","What is the work location of Martin Boyken ?","Stade","4055","What is the field of work of John Cale ?","music"
"756","200","Where did Curt Weldon work ?","Washington, D.C.","4732","Which person has field of work as writer ?","Martin Andersen Nexø"
"757","495","What is the location where Antoine Sommaville worked ?","Paris","4949","Which academic discipline is the field of work of George Abram Miller ?","group theory"
"758","508","What is the work location of Hermann Bachmaier ?","Bonn","5050","Which person has field of work as World War I ?","Jean-Pierre Verney"
"759","517","Which administrative territory is the work location of Pere Cort i Gisbert ?","Madrid","5059","Which person has specialisation in association football player ?","Akaki Devadze"
"760","567","What is the work location of Fabio Calzavara ?","Rome","5448","Who works in the domain of university teacher ?","Eliška Klimková-Deutschová"
"761","684","Which is the work location of Barbara Slawig ?","Berlin","6075","Which person has his/her area as United States of America ?","David Janssen"
"762","760","Where did Maximilian Mittelstädt work ?","Berlin","6236","Which person has field of work as association football player ?","Akaki Devadze"
"763","1009","Which administrative territory is the work location of Teodor Currentzis ?","Perm","6560","Which academic discipline is the field of work of Giovanni Frattini ?","group theory"
"764","1177","What is the work location of Natalie Evans, Baroness Evans ?","London","6678","Which person has specialisation in United Kingdom ?","Alexander Tomský"
"765","1201","Which is the work location of Catherine L. Barrett ?","Columbus","6712","Which person has his/her area as World War I ?","Jean-Pierre Verney"
"766","1215","Who has Engels as their work location ?","Boris Brainin","6767","Who works in the domain of basketball player ?","Cincy Powell"
"767","1226","What is the location where Wolf-Dieter Lutz worked ?","Hanover","6841","Which person works in the domain of television presenter ?","Sofie Linde"
"768","1426","Where did Sir Robert Anstruther, 5th Baronet work ?","London","6998","Which person has his/her area as writer ?","Martin Andersen Nexø"
"769","1665","Where did Moshe Sharett work ?","Jerusalem","7143","Which person has field of work as association football player ?","Akaki Devadze"
"770","1781","Where did Antonio Romero Ruiz work ?","Madrid","7841","Which person works in the domain of basketball player ?","Cincy Powell"
"771","1789","Where did David Outlaw work ?","Raleigh","7913","Which special field is the area of Enric Roig ?","musicology"
"772","1801","What is the location where Lauritz Bernhard Sirevaag worked ?","Oslo","8837","Which person has his/her area as association football player ?","Akaki Devadze"
"773","2027","Which is the work location of Johann Christoph Krüsike ?","Hamburg","8878","Which person has field of work as television presenter ?","Sofie Linde"
"774","2175","Which is the work location of Hans-Peter Uerpmann ?","Tübingen","8894","Which person has his/her area as heptathlon ?","Makeba Alcide"
"775","2218","Where did Pablo Picasso work ?","Paris","9523","What is the field of work of Giuseppe Battaglini ?","geometry"
"776","2263","Which city is the work location of Hermann Glöckner ?","Dresden","150","Where is the place of burial for Theodore Legrand Burnett located ?","Cave Hill Cemetery"
"777","2303","What is the location where Christa Luft worked ?","Bonn","208","Where is the place of burial for Ignác Jan Hanuš located ?","Olšany Cemetery"
"778","2557","What is the work location of Max Chopard ?","Bern","263","Which organization is the tomb of James W. Horne ?","Forest Lawn Memorial Park"
"779","2655","What is the work location of George Earle Chamberlain ?","Washington, D.C.","484","Which temple is the place of burial of Vincenzo Viviani ?","Basilica of Santa Croce"
"780","2780","What is the work location of Friedrich Karl von Schönborn ?","Würzburg","604","Which cemetery is the place of burial of John James ?","United States Soldiers' and Airmen's Home National Cemetery"
"781","2813","Which administrative territory is the work location of Frank Augsten ?","Erfurt","776","Which organization is the resting place of William Mulready ?","Kensal Green Cemetery"
"782","2867","Which person has Collège de France as work location ?","Dominique Charpin","974","Which organization is the tomb of Felix Beloyartsev ?","Vostryakovo Cemetery"
"783","2911","Which administrative territory is the work location of Ernst Schmid ?","Bern","1170","Where is the place of burial for Peter III of Aragon located ?","Santes Creus"
"784","2937","Where did Josef Moritz work ?","Berlin","1199","Which organization is the tomb of Beryl Davis ?","Forest Lawn Memorial Park"
"785","2965","Where did William Lowther work ?","London","1602","Which church is the place of burial of Bartolomeo Gradenigo ?","St Mark's Basilica"
"786","3023","What is the work location of Johannes Rohbeck ?","Dresden","1715","Where was Ivan Nechuy-Levytsky buried ?","Baikove Cemetery"
"787","3390","Which city is the work location of Siegfried von Rabenau ?","Potsdam","2101","Who has Zagreb as his/her tomb ?","Boris Šprem"
"788","3391","Which capital is the work location of Mark Stone ?","Sacramento","2143","Which organization is the resting place of Philip St. George Cooke ?","Elmwood Cemetery"
"789","3450","Which person have Vitebsk as their work location ?","Kazimir Malevich","3067","Where was Szeréna Fáy buried ?","Fiumei Street Cemetery"
"790","3677","Who is an person who works at Catalonia ?","Diamela del Pozo","3576","Where was Lucille Ricksen buried ?","Forest Lawn Memorial Park"
"791","3682","What is the work location of Walter Prüschenk von Lindenhoven ?","Berlin","3587","Which organization is the tomb of Olivier Freiherr von Beaulieu-Marconnay ?","Invalids' Cemetery"
"792","3904","Which person has Colombia as work location ?","Frank McClean","3841","Which organization is the tomb of Todor Zhivkov ?","Central Sofia Cemetery"
"793","4094","Where did C. Louis Bassano work ?","Trenton","3908","Which person was burried at Russia ?","Nikolay Vtorov"
"794","4185","Who has writer as their work location ?","Lidija Dimkovska","3994","Which organization is the tomb of Torgny Segerstedt ?","Kviberg Cemetery"
"795","4385","Where did Martin Körfer work ?","Düsseldorf","4155","Where is the place of burial for Alcântara Machado located ?","Consolação Cemetery"
"796","292","What can be considered as category for Raja Surendra Vikram Shah at the age of 15 with his prime minister ?","portrait","4275","Which person has Free Hanseatic City of Bremen as his/her tomb ?","Bernhard Oelreich"
"797","309","What can be considered as category for Signs of Life ?","drama film","4291","Which organization is the tomb of Vitali Doronin ?","Vagankovo Cemetery"
"798","317","What can be considered as category for Ivan Parík ?","electroacoustic music","4622","Where is the place of burial for Hakkı Yeten located ?","Zincirlikuyu Cemetery"
"799","352","Which aspect of music is the genre for Denis Dufour ?","opera","4832","Which organization is the tomb of Roman Romkowski ?","Powązki Military Cemetery"
"800","431","What can be considered as category for Cyborg Nemesis ?","science fiction film","4834","Which organization is the place of burial of Jan Batory ?","Powązki Cemetery"
"801","498","What can be considered as category for La Fraternité ?","allegory","5071","Which cemetery is the tomb of Paul Beau ?","Père Lachaise Cemetery"
"802","652","Which concept can be considered as genre of Miki Hirayama ?","kayōkyoku","5181","Which temple is the resting place of William Louis, Duke of Württemberg ?","Stiftskirche"
"803","745","What can be considered as category for The Spoiler ?","comedy","5341","Where is the place of burial for Bartolomeo Cristofori located ?","Basilica of Santa Croce"
"804","1024","What can be considered as category for John Holt ?","reggae","5378","Where was Robert Edmond Borrel buried ?","Père Lachaise Cemetery"
"805","1370","What can be considered as category for Payoff ?","crime-comedy film","5706","Where was Jón Sveinsson buried ?","Melaten-Friedhof"
"806","1491","Which classification scheme is the genre for The Blonde Bombshell ?","television drama","5769","Who has Madrid as his/her tomb ?","Leandro Fernández de Moratín"
"807","1599","What can be considered as category for Carl Holty ?","abstract art","5811","Where is the place of burial for Jadwiga Kaczyńska located ?","Powązki Cemetery"
"808","1603","What can be considered as category for Horses of Saint Mark ?","animal sculpture","6072","Which organization is the tomb of Billy Burch ?","Mount Pleasant Cemetery"
"809","1626","What can be considered as category for Master and Man ?","drama film","6141","Which cemetery is the tomb of Hugh Judson Kilpatrick ?","West Point Cemetery"
"810","1637","What can be considered as category for Rosalba Carriera ?","portrait painting","6349","Which french administrative division is the tomb of Jean Marais ?","Vallauris"
"811","1646","What can be considered as category for Albert von Keller ?","history painting","6704","Which organization is the place of burial of German Alfyorov ?","Vagankovo Cemetery"
"812","1752","Which person has piano as genre ?","ONSOHO","7303","Which organization is the resting place of Robert Stolz ?","Zentralfriedhof (Vienna)"
"813","1951","What can be considered as category for The Voyages of Doctor Dolittle ?","fantasy","7399","Which organization is the place of burial of Vladimir Horowitz ?","Cimitero Monumentale di Milano"
"814","2044","What can be considered as category for Don Brewer ?","rock music","7772","Which organization is the place of burial of František Řehoř ?","Olšany Cemetery"
"815","2090","What can be considered as category for Blood for a Silver Dollar ?","spaghetti western","7775","Which organization is the tomb of Emmanuel Signoret ?","Cimetière du Grand Jas"
"816","2120","What can be considered as category for Pallieter ?","film adaptation","8015","Which organization is the place of burial of Gustave Serrurier-Bovy ?","Cimetière de Robermont"
"817","2306","Which concept is the genre for Mitsuru Sutō ?","jazz fusion","8276","Which person has Nicosia as place of burial ?","Helvis of Brunswick-Grubenhagen"
"818","2326","What can be considered as category for F1 2010 ?","racing video game","8350","Which organization is the place of burial of Mack Sennett ?","Holy Cross Cemetery"
"819","2389","What can be considered as category for In the Loop ?","black comedy","8491","Which organization is the tomb of Anita Dymszówna ?","Bródno Cemetery"
"820","2534","What can be considered as category for In Celebration ?","drama film","8761","Which person was burried at Kiel ?","Fritz Sureth"
"821","2574","What can be considered as category for The Spoiler ?","comedy","9278","Where is the place of burial for Eleanor Bufton located ?","Brompton Cemetery"
"822","2678","What can be considered as category for What the Day Owes the Night ?","drama film","9318","Where is the place of burial for Harald Damsleth located ?","Vestre gravlund"
"823","2711","Which concept can be considered as genre of Eddy Louiss ?","jazz","34","Which US administrative territory belongs to jurisdiction of member of the State Senate of Maine ?","Maine"
"824","2723","What can be considered as category for Danny Alvin ?","jazz","218","Which US administrative territory applies to jurisdiction of member of the State Senate of Wisconsin ?","Wisconsin"
"825","2731","What is the genre of Nicole Moudaber ?","techno","794","Which political territory comes under the jurisdiction of Member of the Australian House of Representatives ?","Australia"
"826","2751","What can be considered as category for Citizens and minstermen : a who's who of York City FC, 1922-1997 ?","biography","1218","Which occupation presides the jurisdiction over Seville ?","mayor of Seville"
"827","3258","Which genre does Steve New belong to ?","punk rock","2315","Which administrative territory belongs to jurisdiction of member of the Parliament of Norway ?","Norway"
"828","3298","What can be considered as category for Le Chasseur Zéro ?","historical novel","2669","Which flag presides the jurisdiction over Armenia ?","flag of Armenia"
"829","3409","What can be considered as category for The House of Branching Love ?","comedy-drama","2902","Which assembly presides the jurisdiction over Cleveland ?","Cleveland City Council"
"830","3522","What can be considered as category for Love Me Tonight ?","musical film","2924","Which administrative territory comes under the supervision of member of the French National Assembly ?","France"
"831","3562","What can be considered as category for MacArthur's Children ?","drama film","3143","Which political territory is linked to Member of the National Council of Austria ?","Austria"
"832","3654","What can be considered as category for Cruel Intentions 2 ?","comedy-drama","3188","Which occupation has jurisdiction over Bescanó ?","mayor of Bescanó"
"833","3826","What can be considered as category for Margot at the Wedding ?","comedy-drama","3302","Which political territory comes under the supervision of mayor of Carracedelo ?","Carracedelo"
"834","3855","Which collectable can be considered as genre of Notitia Parliamentaria, Or, An History of the Counties, Cities, and Boroughs in England and Wales ?","non-fiction book","3370","Which administrative territory is linked to member of the French National Assembly ?","France"
"835","332","What is a component of DNA gyrase subunit A    ECUMN_2568 ?","cytoplasm","3441","Which occupation has control over the jurisdiction of Roman Catholic Church ?","archbishop of St Andrews"
